"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 21 20:21:55 UTC 2024","Sun Jan 21 20:22:40 UTC 2024","45312","","Create New design command tests","","Create New design command tests","3D000003 | Validate Create New Design command without Save (click cancle on dialog) from file uploaded Project | Abhijeet Sabale","3D000003 | Validate Create New Design command without Save (click cancle on dialog) from file uploaded Project | Abhijeet Sabale",""
"passed","Sun Jan 21 18:41:33 UTC 2024","Sun Jan 21 18:43:14 UTC 2024","101170","","Replace Command tests","","Replace Command tests","3D055005 | Error Scenario 1 - Adjacent faces selection | Varsha Chaudhari","3D055005 | Error Scenario 1 - Adjacent faces selection | Varsha Chaudhari",""
"passed","Sun Jan 21 18:43:22 UTC 2024","Sun Jan 21 18:46:57 UTC 2024","215135","","SaveAs command tests","","SaveAs command tests","3D006253 | SaveAs for Replace Face scenario | Varsha Chaudhari","3D006253 | SaveAs for Replace Face scenario | Varsha Chaudhari",""
"broken","Sun Jan 21 19:55:29 UTC 2024","Sun Jan 21 19:57:00 UTC 2024","90266","","Resize Blend command tests","","Resize Blend command tests","3D042505 | ME-339617-Validate error msg for Resize blend with negative value as input | Abhijeet Sabale","3D042505 | ME-339617-Validate error msg for Resize blend with negative value as input | Abhijeet Sabale",""
"passed","Sun Jan 21 19:47:25 UTC 2024","Sun Jan 21 19:49:22 UTC 2024","116697","","Part Navigator History free mode command tests","","Part Navigator History free mode command tests","3D095007 | Verify History free mode - Entry in part navigator - Subtract command | Varsha Chaudhari","3D095007 | Verify History free mode - Entry in part navigator - Subtract command | Varsha Chaudhari",""
"passed","Sun Jan 21 19:50:00 UTC 2024","Sun Jan 21 19:51:29 UTC 2024","88785","","Part Navigator History mode command tests","","Part Navigator History mode command tests","3D096505 | Verify Once suppress on the Sketch feature is done Related features should also get suppressed and impacted features should gets grayed out. | Pratik Deshpande","3D096505 | Verify Once suppress on the Sketch feature is done Related features should also get suppressed and impacted features should gets grayed out. | Pratik Deshpande",""
"passed","Sun Jan 21 20:01:10 UTC 2024","Sun Jan 21 20:02:49 UTC 2024","98689","","Part Navigator History mode command tests","","Part Navigator History mode command tests","3D096512 | Validate Part Navigator for History to HistoryFree mode changes along with the mode switch dialog message | Varsha Chaudhari","3D096512 | Validate Part Navigator for History to HistoryFree mode changes along with the mode switch dialog message | Varsha Chaudhari",""
"passed","Sun Jan 21 20:21:39 UTC 2024","Sun Jan 21 20:23:02 UTC 2024","83119","","Create Enclose command tests","","Create Enclose command tests","3D070003 | Validate Enclose with block - single face - with Enter key press | Prasen Rokade","3D070003 | Validate Enclose with block - single face - with Enter key press | Prasen Rokade",""
"broken","Sun Jan 21 19:35:27 UTC 2024","Sun Jan 21 20:42:06 UTC 2024","3999350","","create Flange command tests","","create Flange command tests","""after each"" hook for create Flange command tests","""after each"" hook for create Flange command tests",""
"passed","Sun Jan 21 19:22:36 UTC 2024","Sun Jan 21 19:24:26 UTC 2024","110190","","Resize Hole command tests","","Resize Hole command tests","3D037508 | Validate Error Message for resize Countersunk diameter less than diameter | Prasen Rokade","3D037508 | Validate Error Message for resize Countersunk diameter less than diameter | Prasen Rokade",""
"broken","Sun Jan 21 20:55:04 UTC 2024","Sun Jan 21 20:58:42 UTC 2024","217122","","Appearence library tests","","Appearence library tests","3D135013 | Validate colors applied in assembly does not reflect to child parts. | Tanush Mane","3D135013 | Validate colors applied in assembly does not reflect to child parts. | Tanush Mane",""
"broken","Sun Jan 21 20:19:48 UTC 2024","Sun Jan 21 20:23:02 UTC 2024","194354","","Resize cone command tests","","Resize cone command tests","3D080056 | Validate error message for resize cone with 0 degree value.  | Abhishek Benni","3D080056 | Validate error message for resize cone with 0 degree value.  | Abhishek Benni",""
"passed","Sun Jan 21 20:24:27 UTC 2024","Sun Jan 21 20:26:00 UTC 2024","93541","","Create Dimension tests","","Create Dimension tests","3D075012 | Changing Dimension Plane Type clears the current dimension selection | Suba Gopalakrishnan","3D075012 | Changing Dimension Plane Type clears the current dimension selection | Suba Gopalakrishnan",""
"passed","Sun Jan 21 21:59:34 UTC 2024","Sun Jan 21 22:02:42 UTC 2024","187592","","Upload Step Files ","","Upload Step Files ","Z020503 | Validate step file Coffee Pot can be opened in 3D Author' | Prakash Sutar","Z020503 | Validate step file Coffee Pot can be opened in 3D Author' | Prakash Sutar",""
"passed","Sun Jan 21 20:31:45 UTC 2024","Sun Jan 21 20:33:35 UTC 2024","110041","","Create New design command tests","","Create New design command tests","3D000009 | Validate Create New Design command with Save (click ok on dialog) from file uploaded folder | Abhijeet Sabale","3D000009 | Validate Create New Design command with Save (click ok on dialog) from file uploaded folder | Abhijeet Sabale",""
"passed","Sun Jan 21 20:50:52 UTC 2024","Sun Jan 21 20:52:41 UTC 2024","109234","","userPreference tests","","userPreference tests","3D150005 | Verify dimension precision preference is set to '0.1234' | Tanush Mane","3D150005 | Verify dimension precision preference is set to '0.1234' | Tanush Mane",""
"passed","Sun Jan 21 21:45:05 UTC 2024","Sun Jan 21 21:46:47 UTC 2024","102510","","3DA Search","","3DA Search","Z000605 | Validate Search file in search list and redirect to it's file location after clicking on 'Open File Location' from dropdown | Anuja Patil","Z000605 | Validate Search file in search list and redirect to it's file location after clicking on 'Open File Location' from dropdown | Anuja Patil",""
"failed","Sun Jan 21 22:28:13 UTC 2024","Sun Jan 21 22:30:05 UTC 2024","112531","","Search Filters in catalog test","","Search Filters in catalog test","3DA020504 | Validate the sequence of search filter after deselection. | Pratik Deshpande","3DA020504 | Validate the sequence of search filter after deselection. | Pratik Deshpande",""
"passed","Sun Jan 21 20:24:40 UTC 2024","Sun Jan 21 20:26:16 UTC 2024","95888","","Edit Dimension tests","","Edit Dimension tests","3D077514 | To verify that if the SGO/selected direction is pointing towards the edge then after editing edge gets shifted. | Prajakta Patil","3D077514 | To verify that if the SGO/selected direction is pointing towards the edge then after editing edge gets shifted. | Prajakta Patil",""
"passed","Sun Jan 21 20:48:30 UTC 2024","Sun Jan 21 20:50:52 UTC 2024","141372","","userPreference tests","","userPreference tests","3D150004 | Verify dimension precision preference is set to '0.12345' | Tanush Mane","3D150004 | Verify dimension precision preference is set to '0.12345' | Tanush Mane",""
"passed","Sun Jan 21 19:24:40 UTC 2024","Sun Jan 21 19:26:44 UTC 2024","123834","","Subtract command tests","","Subtract command tests","3D053011 | Verify Subtract command with keep tool | Tanush Mane","3D053011 | Verify Subtract command with keep tool | Tanush Mane",""
"passed","Sun Jan 21 20:18:52 UTC 2024","Sun Jan 21 20:21:02 UTC 2024","129398","","Place body tests","","Place body tests","3D130002 | Verify the user able to place body from Shapes tab, Verify the user able rotate body in different direction before placing | Tanush Mane","3D130002 | Verify the user able to place body from Shapes tab, Verify the user able rotate body in different direction before placing | Tanush Mane",""
"passed","Sun Jan 21 20:41:43 UTC 2024","Sun Jan 21 20:43:46 UTC 2024","123517","","Extrude command tests","","Extrude command tests","3D020005 | Verify the Enter key works the same as hitting the OK button | Pratik Deshpande","3D020005 | Verify the Enter key works the same as hitting the OK button | Pratik Deshpande",""
"passed","Sun Jan 21 21:39:35 UTC 2024","Sun Jan 21 21:40:49 UTC 2024","74188","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000212 | User able to navigate to Zel X Home page without saving the edited file in 3DA | Suba Gopalakrishnan","Z000212 | User able to navigate to Zel X Home page without saving the edited file in 3DA | Suba Gopalakrishnan",""
"broken","Sun Jan 21 22:15:39 UTC 2024","Sun Jan 21 22:20:59 UTC 2024","319103","","Search Functionality in catalog test","","Search Functionality in catalog test","3DA020002 | Validate user is able to search with search text and keyboard enter | Prakash Sutar","3DA020002 | Validate user is able to search with search text and keyboard enter | Prakash Sutar",""
"passed","Sun Jan 21 19:12:30 UTC 2024","Sun Jan 21 19:13:32 UTC 2024","61247","","Place Library shape Tests","","Place Library shape Tests","3D110007 | Validate library under Cross Section option is loaded for New Design. | Abhishek Benni","3D110007 | Validate library under Cross Section option is loaded for New Design. | Abhishek Benni",""
"passed","Sun Jan 21 21:40:21 UTC 2024","Sun Jan 21 21:41:59 UTC 2024","97159","","3DA Search","","3DA Search","Z000602 | Search Functionality in 3DA | Suba Gopalakrishnan","Z000602 | Search Functionality in 3DA | Suba Gopalakrishnan",""
"passed","Sun Jan 21 21:09:11 UTC 2024","Sun Jan 21 21:10:57 UTC 2024","106793","","Last Save Setting tests","","Last Save Setting tests","3D145004 | Validate last saved settings for Deselect Design Intent check box and check All options under design intent remains disabled. | Prajakta Patil","3D145004 | Validate last saved settings for Deselect Design Intent check box and check All options under design intent remains disabled. | Prajakta Patil",""
"passed","Sun Jan 21 19:20:32 UTC 2024","Sun Jan 21 19:22:05 UTC 2024","93124","","MBD Navigator command tests","","MBD Navigator command tests","3D105001 | Click & Validate MBD Navigator & options. Verification of expand & collapse of options. | Abhijeet Sabale","3D105001 | Click & Validate MBD Navigator & options. Verification of expand & collapse of options. | Abhijeet Sabale",""
"passed","Sun Jan 21 19:52:11 UTC 2024","Sun Jan 21 19:53:45 UTC 2024","94798","","Export PDF in 3DA tests","","Export PDF in 3DA tests","3D090001 | Verify when the Export PDF command is invoked for a saved file then the 'Export PDF' dialog box is displayed, Verify Export PDF Command dialog for non PMI dimension file | Tanush Mane","3D090001 | Verify when the Export PDF command is invoked for a saved file then the 'Export PDF' dialog box is displayed, Verify Export PDF Command dialog for non PMI dimension file | Tanush Mane",""
"passed","Sun Jan 21 22:48:36 UTC 2024","Sun Jan 21 22:50:13 UTC 2024","97294","","Assembly constraints tests","","Assembly constraints tests","3DA030013 | Validate Indication for parent of parent till the parent is a level 1 component of current work part assembly. | Prajakta Patil","3DA030013 | Validate Indication for parent of parent till the parent is a level 1 component of current work part assembly. | Prajakta Patil",""
"passed","Sun Jan 21 20:23:07 UTC 2024","Sun Jan 21 20:24:40 UTC 2024","93096","","Edit Dimension tests","","Edit Dimension tests","3D077513 | ME-267143 - Verify that dimesion should not be updated after closing the dimension dialog with cross button | Prajakta Patil","3D077513 | ME-267143 - Verify that dimesion should not be updated after closing the dimension dialog with cross button | Prajakta Patil",""
"passed","Sun Jan 21 20:23:02 UTC 2024","Sun Jan 21 20:25:05 UTC 2024","122621","","Create Enclose command tests","","Create Enclose command tests","3D070004 | Validate Enclose with block - single face - with Enter key press | Prasen Rokade","3D070004 | Validate Enclose with block - single face - with Enter key press | Prasen Rokade",""
"broken","Sun Jan 21 20:33:58 UTC 2024","Sun Jan 21 20:38:04 UTC 2024","245357","","Revise command tests","","Revise command tests","3D007553 | Validate revise command on edited saved file with tooltip verification. | Pratik Deshpande","3D007553 | Validate revise command on edited saved file with tooltip verification. | Pratik Deshpande",""
"failed","Sun Jan 21 22:39:35 UTC 2024","Sun Jan 21 22:42:00 UTC 2024","145992","","Part Configurator in catalog test","","Part Configurator in catalog test","3DA021504 | Verify Insert Part button and scroll bar in part configurator. | Pratik Deshpande","3DA021504 | Verify Insert Part button and scroll bar in part configurator. | Pratik Deshpande",""
"passed","Sun Jan 21 18:51:40 UTC 2024","Sun Jan 21 18:53:23 UTC 2024","103391","","Create Hole command tests","","Create Hole command tests","3D035012 | Verify Simple hole Creation with Hole extent as through body (Default values) | Prakash Sutar","3D035012 | Verify Simple hole Creation with Hole extent as through body (Default values) | Prakash Sutar",""
"passed","Sun Jan 21 19:22:44 UTC 2024","Sun Jan 21 19:24:40 UTC 2024","116645","","Subtract command tests","","Subtract command tests","3D053010 | Verify Subtract command with keep target | Tanush Mane","3D053010 | Verify Subtract command with keep target | Tanush Mane",""
"broken","Sun Jan 21 20:34:21 UTC 2024","Sun Jan 21 20:37:10 UTC 2024","168891","","Create Dimension tests","","Create Dimension tests","3D075017 | To verify user can able to place PMI dimension between edges that exist on a single plane. | Prajakta Patil","3D075017 | To verify user can able to place PMI dimension between edges that exist on a single plane. | Prajakta Patil",""
